,postcode_district,is_london?,property_type,year,num_transactions,avg_price,50th_percentile_price
6663,NR2,Outside London,Flat,2018,115,161254.0,140000
6662,NR2,Outside London,Flat,2017,126,178077.9,144000
6661,NR2,Outside London,Flat,2016,164,156363.2,137625
6660,NR2,Outside London,Flat,2015,120,140967.5,128000
6659,NR2,Outside London,Flat,2014,139,135608.6,118000
6658,NR2,Outside London,Flat,2013,146,127242.1,117500
6657,NR2,Outside London,Flat,2012,86,130284.9,109950
6656,NR2,Outside London,Flat,2011,81,117981.5,110000
6655,NR2,Outside London,Flat,2010,72,127045.1,109950
6654,NR2,Outside London,Flat,2009,96,107272.7,97000
6653,NR2,Outside London,Flat,2008,104,122809.9,108000
6652,NR2,Outside London,Flat,2007,252,161095.9,155711
6651,NR2,Outside London,Flat,2006,170,121478.5,115000
6650,NR2,Outside London,Flat,2005,155,127955.1,117000
6649,NR2,Outside London,Flat,2004,140,106161.0,97000
6648,NR2,Outside London,Flat,2003,74,90426.5,82500
6647,NR2,Outside London,Flat,2002,94,89525.2,73250
6646,NR2,Outside London,Flat,2001,125,66580.0,59950
6645,NR2,Outside London,Flat,2000,104,63759.5,47000
6644,NR2,Outside London,Flat,1999,86,46360.6,37500
6643,NR2,Outside London,Flat,1998,76,40526.9,32500
6642,NR2,Outside London,Flat,1997,78,40771.7,33000
6641,NR2,Outside London,Flat,1996,49,37299.6,29000
6640,NR2,Outside London,Flat,1995,55,40483.0,34140
318,CT11,Outside London,Flat,2023,71,187869.7,157500
317,CT11,Outside London,Flat,2022,188,214096.0,170000
316,CT11,Outside London,Flat,2021,277,215756.1,175000
315,CT11,Outside London,Flat,2020,125,150027.5,145000
314,CT11,Outside London,Flat,2019,141,143356.2,130000
313,CT11,Outside London,Flat,2018,152,144469.0,140000
312,CT11,Outside London,Flat,2017,203,139972.5,120000
311,CT11,Outside London,Flat,2016,219,134810.2,125000
310,CT11,Outside London,Flat,2015,188,122750.3,112500
309,CT11,Outside London,Flat,2014,126,113847.8,100000
308,CT11,Outside London,Flat,2013,119,99815.3,95000
307,CT11,Outside London,Flat,2012,74,93795.2,83000
306,CT11,Outside London,Flat,2011,92,94244.4,85000
305,CT11,Outside London,Flat,2010,81,105091.9,98000
304,CT11,Outside London,Flat,2009,66,106045.3,97500
303,CT11,Outside London,Flat,2008,144,123842.6,116875
302,CT11,Outside London,Flat,2007,287,130322.4,120000
301,CT11,Outside London,Flat,2006,221,116254.2,113500
300,CT11,Outside London,Flat,2005,226,111620.3,105000
299,CT11,Outside London,Flat,2004,242,92285.9,85000
298,CT11,Outside London,Flat,2003,180,76045.2,70000
297,CT11,Outside London,Flat,2002,162,55076.4,53000
296,CT11,Outside London,Flat,2001,138,43694.7,41500
295,CT11,Outside London,Flat,2000,120,35057.5,33000
294,CT11,Outside London,Flat,1999,103,31824.7,27200
293,CT11,Outside London,Flat,1998,85,28156.3,27995
292,CT11,Outside London,Flat,1997,93,27146.5,25500
291,CT11,Outside London,Flat,1996,87,24890.9,23500
290,CT11,Outside London,Flat,1995,60,25924.8,24500
7712,BN17,Outside London,Flat,2023,88,168047.7,155000
7711,BN17,Outside London,Flat,2022,167,186312.8,177500
7710,BN17,Outside London,Flat,2021,173,170024.9,157500
7709,BN17,Outside London,Flat,2020,142,145689.1,140000
7708,BN17,Outside London,Flat,2019,138,159260.4,147500
7707,BN17,Outside London,Flat,2018,184,156993.2,138000
7706,BN17,Outside London,Flat,2017,208,150835.1,136000
7705,BN17,Outside London,Flat,2016,191,142246.6,125000
7704,BN17,Outside London,Flat,2015,208,133559.5,127000
7703,BN17,Outside London,Flat,2014,176,125839.9,114500
7702,BN17,Outside London,Flat,2013,125,123720.8,105000
7701,BN17,Outside London,Flat,2012,115,120622.8,105000
7700,BN17,Outside London,Flat,2011,113,116017.5,111000
7699,BN17,Outside London,Flat,2010,99,113659.3,99000
7698,BN17,Outside London,Flat,2009,109,103133.3,94000
7697,BN17,Outside London,Flat,2008,134,139947.1,124950
7696,BN17,Outside London,Flat,2007,315,134399.0,123500
7695,BN17,Outside London,Flat,2006,253,111910.3,105920
7694,BN17,Outside London,Flat,2005,178,105422.9,99950
7693,BN17,Outside London,Flat,2004,220,105875.9,95000
7692,BN17,Outside London,Flat,2003,341,113235.6,89000
7691,BN17,Outside London,Flat,2002,308,76154.0,67000
7690,BN17,Outside London,Flat,2001,264,59204.3,54500
7689,BN17,Outside London,Flat,2000,245,46846.3,45000
7688,BN17,Outside London,Flat,1999,259,41490.0,38000
7687,BN17,Outside London,Flat,1998,238,45578.6,36500
7686,BN17,Outside London,Flat,1997,254,39770.8,31000
7685,BN17,Outside London,Flat,1996,194,27922.9,27000
7684,BN17,Outside London,Flat,1995,156,27564.4,26250
10637,BN3,Outside London,Flat,2023,483,376036.1,335000
10636,BN3,Outside London,Flat,2022,990,367212.5,326000
10635,BN3,Outside London,Flat,2021,1289,353261.0,317500
10634,BN3,Outside London,Flat,2020,796,329351.8,300000
10633,BN3,Outside London,Flat,2019,926,317604.0,290000
10632,BN3,Outside London,Flat,2018,897,314668.2,290000
10631,BN3,Outside London,Flat,2017,990,322734.0,299995
10630,BN3,Outside London,Flat,2016,1136,298474.2,270000
10629,BN3,Outside London,Flat,2015,1270,285832.5,260000
10628,BN3,Outside London,Flat,2014,1289,254214.9,235000
10627,BN3,Outside London,Flat,2013,1021,230073.9,209950
10626,BN3,Outside London,Flat,2012,909,226804.4,207000
10625,BN3,Outside London,Flat,2011,863,213594.9,192000
10624,BN3,Outside London,Flat,2010,834,216641.8,199950
10623,BN3,Outside London,Flat,2009,784,197108.9,175000
10622,BN3,Outside London,Flat,2008,757,213428.6,198000
10621,BN3,Outside London,Flat,2007,1642,217077.5,205000
10620,BN3,Outside London,Flat,2006,1746,192231.6,175000
10619,BN3,Outside London,Flat,2005,1446,177516.7,161000
10618,BN3,Outside London,Flat,2004,1640,167168.9,154500
10617,BN3,Outside London,Flat,2003,1686,152497.9,140000
10616,BN3,Outside London,Flat,2002,1813,137016.0,127000
10615,BN3,Outside London,Flat,2001,1797,112449.4,100000
10614,BN3,Outside London,Flat,2000,1841,91868.6,82850
10613,BN3,Outside London,Flat,1999,1993,72274.9,64000
10612,BN3,Outside London,Flat,1998,1723,58080.5,52500
10611,BN3,Outside London,Flat,1997,1704,49483.4,45000
10610,BN3,Outside London,Flat,1996,1308,44808.3,40500
10609,BN3,Outside London,Flat,1995,1097,41587.6,39000
1796,LE2,Outside London,Flat,2023,94,150917.2,143000
1795,LE2,Outside London,Flat,2022,188,156270.0,150000
1794,LE2,Outside London,Flat,2021,160,139462.1,130000
1793,LE2,Outside London,Flat,2020,120,131345.6,128000
1792,LE2,Outside London,Flat,2019,162,133934.2,128000
1791,LE2,Outside London,Flat,2018,189,148831.8,125000
1790,LE2,Outside London,Flat,2017,241,136076.7,126000
1789,LE2,Outside London,Flat,2016,266,141491.8,130150
1788,LE2,Outside London,Flat,2015,237,139105.2,139950
1787,LE2,Outside London,Flat,2014,199,106138.2,106000
1786,LE2,Outside London,Flat,2013,121,107358.9,108000
1785,LE2,Outside London,Flat,2012,141,115188.5,112500
1784,LE2,Outside London,Flat,2011,131,116871.7,110000
1783,LE2,Outside London,Flat,2010,117,106883.0,103500
1782,LE2,Outside London,Flat,2009,117,112937.8,116995
1781,LE2,Outside London,Flat,2008,107,122085.2,112500
1780,LE2,Outside London,Flat,2007,209,132374.7,120000
1779,LE2,Outside London,Flat,2006,268,135752.0,120000
1778,LE2,Outside London,Flat,2005,226,144505.5,127000
1777,LE2,Outside London,Flat,2004,233,113813.7,105000
1776,LE2,Outside London,Flat,2003,205,94204.6,84000
1775,LE2,Outside London,Flat,2002,156,69980.9,66000
1774,LE2,Outside London,Flat,2001,144,55519.4,52750
1773,LE2,Outside London,Flat,2000,147,48871.4,45000
1772,LE2,Outside London,Flat,1999,124,43986.6,39950
1771,LE2,Outside London,Flat,1998,105,41184.8,39000
1770,LE2,Outside London,Flat,1997,107,41747.9,38000
1769,LE2,Outside London,Flat,1996,106,38134.1,36950
1768,LE2,Outside London,Flat,1995,88,39659.4,38000
9827,LS29,Outside London,Flat,2023,75,252617.3,240000
9826,LS29,Outside London,Flat,2022,160,256628.2,215000
9825,LS29,Outside London,Flat,2021,203,233330.2,212000
9824,LS29,Outside London,Flat,2020,139,224606.5,210500
9823,LS29,Outside London,Flat,2019,187,240856.4,222500
9822,LS29,Outside London,Flat,2018,257,224342.5,210000
9821,LS29,Outside London,Flat,2017,181,221981.9,185000
9820,LS29,Outside London,Flat,2016,231,213424.8,180000
9819,LS29,Outside London,Flat,2015,196,202242.5,165000
9818,LS29,Outside London,Flat,2014,168,194430.4,177500
9817,LS29,Outside London,Flat,2013,143,191466.1,159950
9816,LS29,Outside London,Flat,2012,107,181549.6,167500
9815,LS29,Outside London,Flat,2011,120,207448.8,180000
9814,LS29,Outside London,Flat,2010,99,213483.3,202995
9813,LS29,Outside London,Flat,2009,132,174719.8,151999
9812,LS29,Outside London,Flat,2008,109,198402.4,177000
9811,LS29,Outside London,Flat,2007,239,187411.1,175000
9810,LS29,Outside London,Flat,2006,186,201965.2,175500
9809,LS29,Outside London,Flat,2005,154,185221.6,165000
9808,LS29,Outside London,Flat,2004,154,165464.9,145000
9807,LS29,Outside London,Flat,2003,189,160985.3,135000
9806,LS29,Outside London,Flat,2002,142,137411.8,118500
9805,LS29,Outside London,Flat,2001,133,91326.8,79950
9804,LS29,Outside London,Flat,2000,103,86951.6,78450
9803,LS29,Outside London,Flat,1999,104,76836.2,68500
9802,LS29,Outside London,Flat,1998,80,72316.3,64500
9801,LS29,Outside London,Flat,1997,101,66172.8,58000
9800,LS29,Outside London,Flat,1996,94,62568.0,56000
9799,LS29,Outside London,Flat,1995,66,66469.2,56000
2869,PL4,Outside London,Flat,2023,112,121674.6,120000
2868,PL4,Outside London,Flat,2022,243,127827.1,118000
2867,PL4,Outside London,Flat,2021,231,132078.8,110000
2866,PL4,Outside London,Flat,2020,154,108639.1,94000
2865,PL4,Outside London,Flat,2019,202,111976.0,95000
2864,PL4,Outside London,Flat,2018,191,122059.6,106000
2863,PL4,Outside London,Flat,2017,217,120785.2,111000
2862,PL4,Outside London,Flat,2016,238,105451.8,96500
2861,PL4,Outside London,Flat,2015,248,118137.2,100000
2860,PL4,Outside London,Flat,2014,202,113933.5,99858
2859,PL4,Outside London,Flat,2013,180,111919.0,95000
2858,PL4,Outside London,Flat,2012,145,118509.3,92500
2857,PL4,Outside London,Flat,2011,154,104175.5,93000
2856,PL4,Outside London,Flat,2010,159,125000.2,105000
2855,PL4,Outside London,Flat,2009,171,117842.4,104000
2854,PL4,Outside London,Flat,2008,280,114065.2,111000
2853,PL4,Outside London,Flat,2007,499,135069.0,120000
2852,PL4,Outside London,Flat,2006,540,123454.6,99000
2851,PL4,Outside London,Flat,2005,366,137511.3,104000
2850,PL4,Outside London,Flat,2004,515,100858.0,76000
2849,PL4,Outside London,Flat,2003,478,68638.0,57450
2848,PL4,Outside London,Flat,2002,460,83659.6,54500
2847,PL4,Outside London,Flat,2001,341,47806.6,38500
2846,PL4,Outside London,Flat,2000,233,35533.2,32950
2845,PL4,Outside London,Flat,1999,217,35206.4,30000
2844,PL4,Outside London,Flat,1998,163,36407.4,30000
2843,PL4,Outside London,Flat,1997,155,32411.4,28500
2842,PL4,Outside London,Flat,1996,138,28733.9,26600
2841,PL4,Outside London,Flat,1995,146,27809.4,26500
8263,PR7,Outside London,Flat,2023,78,113332.0,106000
8262,PR7,Outside London,Flat,2022,144,115223.2,110000
8261,PR7,Outside London,Flat,2021,142,110454.5,104000
8260,PR7,Outside London,Flat,2020,110,96502.7,93000
8259,PR7,Outside London,Flat,2019,132,97015.2,94950
8258,PR7,Outside London,Flat,2018,149,94729.7,92500
8257,PR7,Outside London,Flat,2017,116,94260.3,93000
8256,PR7,Outside London,Flat,2016,114,98052.5,92000
8255,PR7,Outside London,Flat,2015,153,95558.8,94995
8254,PR7,Outside London,Flat,2014,146,93088.6,89950
8253,PR7,Outside London,Flat,2013,89,96002.9,94500
8252,PR7,Outside London,Flat,2012,85,90773.6,93000
8251,PR7,Outside London,Flat,2011,90,104947.7,97500
8250,PR7,Outside London,Flat,2010,104,111386.2,100000
8249,PR7,Outside London,Flat,2009,84,103953.8,99995
8248,PR7,Outside London,Flat,2008,144,107921.3,101400
8247,PR7,Outside London,Flat,2007,331,102749.0,102589
8246,PR7,Outside London,Flat,2006,174,115110.8,118995
8245,PR7,Outside London,Flat,2005,210,119501.1,115950
8244,PR7,Outside London,Flat,2004,185,106766.0,104950
8243,PR7,Outside London,Flat,2003,64,85647.6,85950
8242,PR7,Outside London,Flat,2002,33,91253.0,57000
8241,PR7,Outside London,Flat,2001,17,75088.2,32000
8240,PR7,Outside London,Flat,2000,17,91332.1,60000
8239,PR7,Outside London,Flat,1999,12,61620.8,53500
8238,PR7,Outside London,Flat,1998,16,43096.9,22750
8237,PR7,Outside London,Flat,1997,17,49714.7,34950
8236,PR7,Outside London,Flat,1996,15,35680.0,38000
8235,PR7,Outside London,Flat,1995,8,31881.3,28500
28,B13,Outside London,Flat,2023,74,158948.4,151500
27,B13,Outside London,Flat,2022,161,151086.1,142500
26,B13,Outside London,Flat,2021,176,154766.4,140050
25,B13,Outside London,Flat,2020,134,149706.1,145000
24,B13,Outside London,Flat,2019,179,151745.5,140000
23,B13,Outside London,Flat,2018,168,143926.4,132500
22,B13,Outside London,Flat,2017,171,132648.5,124000
21,B13,Outside London,Flat,2016,182,128320.1,122500
20,B13,Outside London,Flat,2015,173,122756.5,113000
19,B13,Outside London,Flat,2014,162,126766.8,114000
18,B13,Outside London,Flat,2013,114,119238.8,106000
17,B13,Outside London,Flat,2012,72,106436.8,97000
16,B13,Outside London,Flat,2011,81,110063.0,98500
15,B13,Outside London,Flat,2010,98,116197.9,109000
14,B13,Outside London,Flat,2009,88,113150.5,112000
13,B13,Outside London,Flat,2008,125,127826.4,117500
12,B13,Outside London,Flat,2007,213,134197.0,124999
11,B13,Outside London,Flat,2006,191,135101.3,120000
10,B13,Outside London,Flat,2005,223,142427.7,127000
9,B13,Outside London,Flat,2004,229,123848.5,110000
8,B13,Outside London,Flat,2003,249,113196.7,99950
7,B13,Outside London,Flat,2002,253,97871.8,85000
6,B13,Outside London,Flat,2001,203,70357.9,60000
5,B13,Outside London,Flat,2000,239,93222.9,55950
4,B13,Outside London,Flat,1999,238,58992.6,45000
3,B13,Outside London,Flat,1998,164,41949.4,39000
2,B13,Outside London,Flat,1997,140,39393.6,39000
1,B13,Outside London,Flat,1996,117,37473.9,36000
0,B13,Outside London,Flat,1995,108,38473.6,38250
2521,BN23,Outside London,Flat,2023,88,239358.0,225000
2520,BN23,Outside London,Flat,2022,169,252224.4,237500
2519,BN23,Outside London,Flat,2021,226,227203.4,206000
2518,BN23,Outside London,Flat,2020,119,221802.1,215000
2517,BN23,Outside London,Flat,2019,165,229162.7,200000
2516,BN23,Outside London,Flat,2018,176,211219.7,198500
2515,BN23,Outside London,Flat,2017,174,212670.0,190000
2514,BN23,Outside London,Flat,2016,184,202352.0,180000
2513,BN23,Outside London,Flat,2015,219,193636.5,177500
2512,BN23,Outside London,Flat,2014,208,182946.4,170000
2511,BN23,Outside London,Flat,2013,152,171105.8,165000
2510,BN23,Outside London,Flat,2012,106,184919.8,161950
2509,BN23,Outside London,Flat,2011,132,192905.9,162500
2508,BN23,Outside London,Flat,2010,129,199690.5,172000
2507,BN23,Outside London,Flat,2009,101,193797.7,168000
2506,BN23,Outside London,Flat,2008,168,204778.7,190000
2505,BN23,Outside London,Flat,2007,369,206860.9,190000
2504,BN23,Outside London,Flat,2006,418,196749.8,180000
2503,BN23,Outside London,Flat,2005,451,206009.5,206000
2502,BN23,Outside London,Flat,2004,496,179465.3,180000
2501,BN23,Outside London,Flat,2003,454,158107.2,157900
2500,BN23,Outside London,Flat,2002,373,131733.5,133995
2499,BN23,Outside London,Flat,2001,295,100432.8,92000
2498,BN23,Outside London,Flat,2000,247,87486.4,72000
2497,BN23,Outside London,Flat,1999,185,55110.8,47000
2496,BN23,Outside London,Flat,1998,109,45145.1,40000
2495,BN23,Outside London,Flat,1997,114,46320.6,40000
2494,BN23,Outside London,Flat,1996,121,37109.9,37750
2493,BN23,Outside London,Flat,1995,98,37263.6,37500
5856,PO12,Outside London,Flat,2023,136,154836.6,143000
5855,PO12,Outside London,Flat,2022,267,162362.1,150000
5854,PO12,Outside London,Flat,2021,280,159315.2,140000
5853,PO12,Outside London,Flat,2020,168,146842.0,135000
5852,PO12,Outside London,Flat,2019,197,139348.4,126000
5851,PO12,Outside London,Flat,2018,209,143500.9,125000
5850,PO12,Outside London,Flat,2017,314,163867.5,140000
5849,PO12,Outside London,Flat,2016,278,137952.6,126050
5848,PO12,Outside London,Flat,2015,242,132578.1,118000
5847,PO12,Outside London,Flat,2014,242,120418.5,115000
5846,PO12,Outside London,Flat,2013,166,130406.3,114000
5845,PO12,Outside London,Flat,2012,144,137568.9,118500
5844,PO12,Outside London,Flat,2011,129,108028.0,105000
5843,PO12,Outside London,Flat,2010,119,117278.4,107000
5842,PO12,Outside London,Flat,2009,106,118293.0,102000
5841,PO12,Outside London,Flat,2008,169,133668.1,117500
5840,PO12,Outside London,Flat,2007,491,133552.4,125000
5839,PO12,Outside London,Flat,2006,447,125597.2,120000
5838,PO12,Outside London,Flat,2005,309,135787.3,120000
5837,PO12,Outside London,Flat,2004,304,121604.0,111000
5836,PO12,Outside London,Flat,2003,294,110088.7,99995
5835,PO12,Outside London,Flat,2002,432,106155.4,91000
5834,PO12,Outside London,Flat,2001,396,75400.0,66500
5833,PO12,Outside London,Flat,2000,261,57885.0,49950
5832,PO12,Outside London,Flat,1999,284,44754.0,41995
5831,PO12,Outside London,Flat,1998,197,40419.8,37000
5830,PO12,Outside London,Flat,1997,191,38623.9,34500
5829,PO12,Outside London,Flat,1996,127,35560.3,33500
5828,PO12,Outside London,Flat,1995,112,33756.9,32950
4435,RH19,Outside London,Flat,2023,90,245611.1,250000
4434,RH19,Outside London,Flat,2022,189,236041.9,220000
4433,RH19,Outside London,Flat,2021,250,244411.4,233000
4432,RH19,Outside London,Flat,2020,158,234333.6,230000
4431,RH19,Outside London,Flat,2019,165,232687.4,218000
4430,RH19,Outside London,Flat,2018,245,232917.0,220000
4429,RH19,Outside London,Flat,2017,209,221066.8,216500
4428,RH19,Outside London,Flat,2016,266,229826.9,220000
4427,RH19,Outside London,Flat,2015,234,199748.6,185000
4426,RH19,Outside London,Flat,2014,197,208512.9,183000
4425,RH19,Outside London,Flat,2013,133,156255.0,150000
4424,RH19,Outside London,Flat,2012,148,160069.1,155000
4423,RH19,Outside London,Flat,2011,121,152923.0,135000
4422,RH19,Outside London,Flat,2010,110,152850.7,138000
4421,RH19,Outside London,Flat,2009,108,145795.4,155000
4420,RH19,Outside London,Flat,2008,123,178638.0,172000
4419,RH19,Outside London,Flat,2007,179,183730.8,167500
4418,RH19,Outside London,Flat,2006,224,172818.5,155000
4417,RH19,Outside London,Flat,2005,163,166440.4,148000
4416,RH19,Outside London,Flat,2004,254,166520.8,150000
4415,RH19,Outside London,Flat,2003,155,134394.3,129950
4414,RH19,Outside London,Flat,2002,187,114472.4,105500
4413,RH19,Outside London,Flat,2001,134,97452.9,85000
4412,RH19,Outside London,Flat,2000,136,78152.2,77500
4411,RH19,Outside London,Flat,1999,158,72811.0,64000
4410,RH19,Outside London,Flat,1998,126,67025.8,55000
4409,RH19,Outside London,Flat,1997,149,55724.1,51000
4408,RH19,Outside London,Flat,1996,109,50007.8,47000
4407,RH19,Outside London,Flat,1995,87,49039.1,46000
10001,SO16,Outside London,Flat,2023,109,168990.1,169950
10000,SO16,Outside London,Flat,2022,202,178764.7,162500
9999,SO16,Outside London,Flat,2021,204,181199.0,157500
9998,SO16,Outside London,Flat,2020,164,162625.6,150000
9997,SO16,Outside London,Flat,2019,156,171456.3,150000
9996,SO16,Outside London,Flat,2018,208,166021.4,148000
9995,SO16,Outside London,Flat,2017,231,164352.6,150000
9994,SO16,Outside London,Flat,2016,232,160261.4,140000
9993,SO16,Outside London,Flat,2015,291,147036.1,138500
9992,SO16,Outside London,Flat,2014,270,138972.6,125000
9991,SO16,Outside London,Flat,2013,165,129475.4,124000
